Nama Produk;Nama Customer;Review;Rating;Merchant;Link;
HUAWEI WATCH GT 2 46mm SmartWatch - Black;Rendy;Kak bagaimana ya caranya music bisa pairing di iphone? Ada tutorial link nya gak?;5;Huawei Official Store;https://www.tokopedia.com/huawei/huawei-watch-gt-2-46mm-smartwatch-black?extParam=ivf%3Dfalse%26src%3Dsearch;
HUAWEI WATCH GT 2 46mm SmartWatch - Black;S***a;pengiriman cepat, barang masih tersegel baik. semoga awet;5;Huawei Official Store;https://www.tokopedia.com/huawei/huawei-watch-gt-2-46mm-smartwatch-black?extParam=ivf%3Dfalse%26src%3Dsearch;
HUAWEI WATCH GT 2 46mm SmartWatch - Black;Muhammad;Sayang bgt kardus packaging nya rusak, dilempar lempar kayaknya waktu pengiriman;5;Huawei Official Store;https://www.tokopedia.com/huawei/huawei-watch-gt-2-46mm-smartwatch-black?extParam=ivf%3Dfalse%26src%3Dsearch;
HUAWEI WATCH GT 2 46mm SmartWatch - Black;R***d;Segel utuh, lengkap, terimakasih dan sukses selalu;5;Huawei Official Store;https://www.tokopedia.com/huawei/huawei-watch-gt-2-46mm-smartwatch-black?extParam=ivf%3Dfalse%26src%3Dsearch;
HUAWEI WATCH GT 2 46mm SmartWatch - Black;W***i;Saya bingung, ketika malam dan pagi harganya berubah-ubah.. Jadi saranku, belinya tunggu ketika harganya turun ya?? Tapi jamnya worth it bange;5;Huawei Official Store;https://www.tokopedia.com/huawei/huawei-watch-gt-2-46mm-smartwatch-black?extParam=ivf%3Dfalse%26src%3Dsearch;
HUAWEI WATCH GT 2 46mm SmartWatch - Black;Fiyantama;Barangnya sih ok, kebetulan dpt terminal charger yg rusak, ribet ngurusnya, pelayanannya ngga banget. Ngga suka aja tanpa kompromi dulu langsung minta vid unboxing, padahal udah aku kasih bukti rusaknya tak sertain serial numbernya juga, Buat kalian yg ada kejadian seperti ini (dimintain video unboxing) silakan minta video checking n packingnya juga, win win solution. So akhirnya mereka memberikan solusi retur barang setelah diskusi yg alot (selalu minta video unboxing) selama 2 minggu,, 2 minggu lho hahaha,, Berhubung kelamaan jd males retur, akhirnya beli terminal charger sendiri, Be smart guys, jgn mau dimintain video unboxing jika mereka tidak ada video checking n packing serta barang yg anda beli dari official store dan barang ada serial numbernya.;1;Huawei Official Store;https://www.tokopedia.com/huawei/huawei-watch-gt-2-46mm-smartwatch-black?extParam=ivf%3Dfalse%26src%3Dsearch;
HUAWEI WATCH GT 2 46mm SmartWatch - Black;Gitta;mudah2an awet, barang dikemas dgn Baik, original nihh, ????;5;Huawei Official Store;https://www.tokopedia.com/huawei/huawei-watch-gt-2-46mm-smartwatch-black?extParam=ivf%3Dfalse%26src%3Dsearch;
HUAWEI WATCH GT 2 46mm SmartWatch - Black;anton;semoga awet;5;Huawei Official Store;https://www.tokopedia.com/huawei/huawei-watch-gt-2-46mm-smartwatch-black?extParam=ivf%3Dfalse%26src%3Dsearch;
HUAWEI WATCH GT 2 46mm SmartWatch - Black;T***y;pengiriman baik , belum di cek , semoga sesua;5;Huawei Official Store;https://www.tokopedia.com/huawei/huawei-watch-gt-2-46mm-smartwatch-black?extParam=ivf%3Dfalse%26src%3Dsearch;
HUAWEI WATCH GT 2 46mm SmartWatch - Black;K***o;brg sesuai spek..bagus.pengiriman cepat;5;Huawei Official Store;https://www.tokopedia.com/huawei/huawei-watch-gt-2-46mm-smartwatch-black?extParam=ivf%3Dfalse%26src%3Dsearch;
HUAWEI WATCH GT 2 46mm SmartWatch - Black;D***a;barang diterima sesuai dengan pesanan;5;Huawei Official Store;https://www.tokopedia.com/huawei/huawei-watch-gt-2-46mm-smartwatch-black?extParam=ivf%3Dfalse%26src%3Dsearch;
HUAWEI WATCH GT 2 46mm SmartWatch - Black;RUDIANTO;fakta respon.paking bagus;5;Huawei Official Store;https://www.tokopedia.com/huawei/huawei-watch-gt-2-46mm-smartwatch-black?extParam=ivf%3Dfalse%26src%3Dsearch;
HUAWEI WATCH GT 2 46mm SmartWatch - Black;o***i;mantap, sampe dengan selamat.;5;Huawei Official Store;https://www.tokopedia.com/huawei/huawei-watch-gt-2-46mm-smartwatch-black?extParam=ivf%3Dfalse%26src%3Dsearch;
HUAWEI WATCH GT 2 46mm SmartWatch - Black;Nyoman;Produk sangat bagus sesuai ekspektasi dan deskripsi. Packing bagus pakai dos besar dan buble. Hanya saja pengiriman lambat. Apa krn bebas ongkir yaah;5;Huawei Official Store;https://www.tokopedia.com/huawei/huawei-watch-gt-2-46mm-smartwatch-black?extParam=ivf%3Dfalse%26src%3Dsearch;
HUAWEI WATCH GT 2 46mm SmartWatch - Black;Adi;segel on. safe packaging.;5;Huawei Official Store;https://www.tokopedia.com/huawei/huawei-watch-gt-2-46mm-smartwatch-black?extParam=ivf%3Dfalse%26src%3Dsearch;
HUAWEI WATCH GT 2 46mm SmartWatch - Black;Ardiansyah;Barang sampai lebih cepat dari perkiraan, packing lumayan rapi meskipun sempat deg2an;5;Huawei Official Store;https://www.tokopedia.com/huawei/huawei-watch-gt-2-46mm-smartwatch-black?extParam=ivf%3Dfalse%26src%3Dsearch;
Jam Tangan Anak Digital SKMEI 1451 BK/BLUE Water resistant 30m;nasrulloh;barang sesuai pesanan ??;5;SKMEI OFFICIAL STORE;https://www.tokopedia.com/skmeiofficialid/jam-tangan-anak-digital-skmei-1451-bk-blue-water-resistant-30m?extParam=ivf%3Dfalse%26src%3Dsearch;
Jam Tangan Anak Digital SKMEI 1451 BK/BLUE Water resistant 30m;M***a;sayang kok gada tempatnya;5;SKMEI OFFICIAL STORE;https://www.tokopedia.com/skmeiofficialid/jam-tangan-anak-digital-skmei-1451-bk-blue-water-resistant-30m?extParam=ivf%3Dfalse%26src%3Dsearch;
Jam Tangan Anak Digital SKMEI 1451 BK/BLUE Water resistant 30m;J***y;model bagus , mantap!;4;SKMEI OFFICIAL STORE;https://www.tokopedia.com/skmeiofficialid/jam-tangan-anak-digital-skmei-1451-bk-blue-water-resistant-30m?extParam=ivf%3Dfalse%26src%3Dsearch;
Jam Tangan Anak Digital SKMEI 1451 BK/BLUE Water resistant 30m;D***i;Bagus. Cuma ekspedisinya agak lama. Pake Entaraja.;5;SKMEI OFFICIAL STORE;https://www.tokopedia.com/skmeiofficialid/jam-tangan-anak-digital-skmei-1451-bk-blue-water-resistant-30m?extParam=ivf%3Dfalse%26src%3Dsearch;
Jam Tangan Anak Digital SKMEI 1451 BK/BLUE Water resistant 30m;Z***l;bahannya bagus, anak-anak suka... moga awet...;5;SKMEI OFFICIAL STORE;https://www.tokopedia.com/skmeiofficialid/jam-tangan-anak-digital-skmei-1451-bk-blue-water-resistant-30m?extParam=ivf%3Dfalse%26src%3Dsearch;
Jam Tangan Anak Digital SKMEI 1451 BK/BLUE Water resistant 30m;Owi;Terima kasih seller;5;SKMEI OFFICIAL STORE;https://www.tokopedia.com/skmeiofficialid/jam-tangan-anak-digital-skmei-1451-bk-blue-water-resistant-30m?extParam=ivf%3Dfalse%26src%3Dsearch;
Jam Tangan Anak Digital SKMEI 1451 BK/BLUE Water resistant 30m;Khairul;barang sesuai pesanan, pesanan yg kedua kali neh..tankiu;5;SKMEI OFFICIAL STORE;https://www.tokopedia.com/skmeiofficialid/jam-tangan-anak-digital-skmei-1451-bk-blue-water-resistant-30m?extParam=ivf%3Dfalse%26src%3Dsearch;
Jam Tangan Anak Digital SKMEI 1451 BK/BLUE Water resistant 30m;V***y;barang cukup bagus cuma sayng lam sampainya;3;SKMEI OFFICIAL STORE;https://www.tokopedia.com/skmeiofficialid/jam-tangan-anak-digital-skmei-1451-bk-blue-water-resistant-30m?extParam=ivf%3Dfalse%26src%3Dsearch;
Jam Tangan Anak Digital SKMEI 1451 BK/BLUE Water resistant 30m;M***n;Barang bqgus, pengiriman lambaaaaat;3;SKMEI OFFICIAL STORE;https://www.tokopedia.com/skmeiofficialid/jam-tangan-anak-digital-skmei-1451-bk-blue-water-resistant-30m?extParam=ivf%3Dfalse%26src%3Dsearch;
Jam Tangan Anak Digital SKMEI 1451 BK/BLUE Water resistant 30m;Yuni;bagus bgt. anak suka. anakku 4 th. gk kebesarsn. mantap;5;SKMEI OFFICIAL STORE;https://www.tokopedia.com/skmeiofficialid/jam-tangan-anak-digital-skmei-1451-bk-blue-water-resistant-30m?extParam=ivf%3Dfalse%26src%3Dsearch;
Jam Tangan Anak Digital SKMEI 1451 BK/BLUE Water resistant 30m;dimas;mantap;5;SKMEI OFFICIAL STORE;https://www.tokopedia.com/skmeiofficialid/jam-tangan-anak-digital-skmei-1451-bk-blue-water-resistant-30m?extParam=ivf%3Dfalse%26src%3Dsearch;
